gene_id,num_transcripts,avg_pre_splice_length,avg_post_splice_length,avg_exon_count,avg_exon_length,avg_gc_content,avg_viennaRNA_energy,avg_RNAstructure_energy,avg_internal_priming_count
ENSG00000204392,2,1130.5,810.3,7,162.6,58.8,-10.2,-12.8,0.11
ENSG00000204389,3,1123.4,916.3,9,191.8,55.8,-12.3,-15.6,0.07
ENSG00000204387,5,1215.4,916.3,7,172.2,44.1,-12.1,-14.1,0.24
ENSG00000204371,5,1181.0,907.7,7,170.0,57.4,-12.6,-9.1,0.01
ENSG00000204356,1,1196.1,862.1,8,168.2,48.2,-9.4,-9.2,0.81
ENSG00000213676,3,1148.3,843.0,7,162.1,57.7,-15.9,-9.1,0.24
ENSG00000204310,4,1242.1,965.3,5,183.7,45.8,-15.7,-13.2,0.7
ENSG00000204308,4,1158.0,995.2,8,132.4,47.3,-14.4,-9.0,0.87
ENSG00000204304,1,1299.2,983.6,10,153.7,42.4,-15.5,-14.4,0.29
ENSG00000213654,2,1266.3,804.2,9,189.7,49.7,-14.6,-8.6,0.2
ENSG00000204256,4,1138.6,842.2,5,133.1,50.1,-9.8,-9.6,0.9
ENSG00000112473,4,1242.4,908.7,6,132.8,53.6,-15.2,-9.1,0.92
ENSG00000231500,1,1236.2,939.8,9,192.8,56.5,-15.1,-10.4,0.89
ENSG00000227057,4,1202.3,846.8,5,188.6,57.0,-15.1,-13.7,0.35
ENSG00000204220,1,1185.4,842.3,5,129.0,48.7,-12.6,-10.3,0.54
ENSG00000204209,2,1174.4,943.0,8,122.8,40.5,-9.8,-11.2,0.48
ENSG00000237649,1,1132.1,917.6,6,120.4,40.2,-13.0,-10.2,0.93
ENSG00000112514,1,1273.6,990.5,7,121.9,46.2,-8.5,-15.8,0.05
ENSG00000137288,1,1122.7,923.1,7,182.9,58.5,-12.4,-11.2,0.06
ENSG00000137309,1,1214.5,940.3,5,140.6,58.2,-8.5,-10.6,0.21
ENSG00000272325,1,1268.9,931.3,5,157.4,49.4,-13.9,-11.2,0.0
ENSG00000124614,2,1280.9,835.5,7,178.2,43.0,-10.1,-13.3,0.71
ENSG00000124562,3,1255.2,985.5,7,169.2,50.9,-9.1,-9.8,0.13
ENSG00000064995,2,1276.5,856.9,8,129.2,48.0,-15.8,-12.5,0.61
ENSG00000198755,4,1205.0,818.5,6,132.6,49.6,-14.1,-9.1,0.71
ENSG00000096060,4,1108.4,900.4,9,164.1,58.1,-13.9,-11.5,0.81
ENSG00000096063,3,1245.2,895.9,9,180.2,54.8,-9.2,-14.5,0.47
ENSG00000112062,5,1276.0,853.5,6,139.7,48.4,-8.5,-15.1,0.21
ENSG00000112078,2,1256.7,986.3,5,167.2,53.7,-11.3,-14.4,0.1
ENSG00000112081,3,1119.1,934.0,10,142.5,49.0,-13.3,-15.4,0.38
ENSG00000137168,5,1258.9,834.2,8,188.1,52.7,-13.0,-8.5,0.39
ENSG00000198663,2,1267.9,841.6,10,123.7,59.9,-10.7,-11.0,0.36
ENSG00000137409,5,1249.2,959.3,6,121.2,50.5,-15.9,-10.1,0.44
ENSG00000137193,2,1229.0,902.5,6,154.3,57.8,-12.4,-11.6,0.56
ENSG00000112130,2,1260.5,816.1,5,199.5,56.9,-10.3,-9.7,0.88
ENSG00000198937,4,1229.6,850.3,10,122.7,55.3,-12.1,-9.8,0.8
ENSG00000124767,1,1160.6,854.6,9,127.5,53.8,-14.1,-13.6,0.03
ENSG00000124596,4,1162.1,936.7,9,193.9,44.6,-12.9,-11.1,0.38
ENSG00000214736,1,1192.7,917.0,9,145.5,44.5,-8.6,-12.1,0.99
ENSG00000112578,3,1298.9,884.4,7,168.3,44.0,-9.3,-15.2,0.95
ENSG00000112576,2,1216.8,979.4,8,195.3,46.1,-10.8,-14.1,0.02
ENSG00000048544,1,1102.2,950.6,6,182.4,44.5,-13.8,-8.9,0.18
ENSG00000024048,3,1109.7,989.9,8,182.8,50.1,-9.6,-12.2,0.11
ENSG00000146223,5,1179.7,868.4,6,196.3,52.2,-9.9,-9.6,0.74
ENSG00000124733,2,1111.7,897.0,6,157.4,55.1,-10.6,-12.2,0.83
ENSG00000124702,3,1199.8,858.3,7,163.9,54.2,-13.3,-13.9,0.73
ENSG00000124541,5,1210.0,809.6,10,183.1,51.4,-15.7,-13.7,0.31
ENSG00000112651,2,1224.7,870.7,7,199.2,40.3,-13.8,-15.2,0.65
ENSG00000112667,5,1143.7,841.8,7,155.1,58.1,-12.3,-8.5,0.22
ENSG00000171453,1,1241.3,902.3,5,196.2,47.3,-9.1,-14.1,0.7
ENSG00000137207,3,1272.1,909.0,8,134.6,55.7,-13.9,-12.5,0.96
ENSG00000124571,3,1208.7,934.3,5,193.1,46.9,-11.8,-15.2,0.03
ENSG00000096080,1,1160.3,865.1,6,197.5,45.1,-15.9,-15.6,0.45
ENSG00000180992,3,1132.6,880.9,5,182.3,56.9,-12.8,-13.0,0.09
ENSG00000096384,3,1127.1,854.4,9,174.9,53.9,-15.7,-8.6,0.29
ENSG00000096401,5,1215.8,886.4,6,181.4,48.2,-8.3,-15.8,0.64
ENSG00000198087,1,1163.5,829.5,7,142.3,41.5,-15.7,-9.0,0.67
ENSG00000112077,3,1159.6,998.9,5,123.4,44.6,-10.6,-12.1,0.24
ENSG00000112118,4,1126.1,934.6,5,166.6,42.3,-13.3,-13.6,0.18
ENSG00000112146,1,1174.8,946.3,10,149.8,57.7,-15.7,-13.2,0.72
ENSG00000012660,1,1143.0,964.6,5,123.1,55.8,-8.6,-14.0,0.71
ENSG00000151914,2,1133.8,808.7,10,163.8,54.3,-13.9,-13.0,0.25
ENSG00000168116,5,1268.7,971.0,5,140.0,59.2,-12.1,-13.3,0.23
ENSG00000112200,3,1200.6,929.0,7,175.4,56.4,-15.0,-14.3,0.63
ENSG00000112208,4,1174.4,877.0,8,193.8,43.3,-10.8,-8.5,0.84
ENSG00000118482,2,1221.8,924.1,10,137.9,51.6,-10.5,-8.3,0.08
ENSG00000227706,3,1283.5,922.6,5,141.9,41.8,-9.4,-15.4,0.7
ENSG00000112305,4,1196.3,835.9,7,195.9,57.8,-14.0,-11.8,0.67
ENSG00000156508,2,1220.6,946.1,5,166.1,54.7,-12.0,-12.4,0.95
ENSG00000112695,3,1166.6,973.8,6,141.1,52.3,-13.3,-15.6,0.26
ENSG00000112701,1,1137.9,949.5,8,153.2,47.8,-14.3,-12.6,0.68
ENSG00000146247,4,1271.2,885.5,8,126.8,51.7,-9.5,-11.2,0.03
ENSG00000118418,3,1134.9,863.3,6,191.3,43.6,-14.8,-9.2,0.25
ENSG00000005700,5,1103.6,872.8,6,141.9,56.2,-8.2,-11.7,0.91
ENSG00000013375,2,1285.9,867.6,8,170.0,43.7,-14.9,-10.3,0.56
ENSG00000135316,4,1140.2,816.0,10,165.9,46.5,-12.5,-13.5,0.35
ENSG00000203875,1,1246.8,858.4,7,133.0,59.9,-10.1,-8.7,0.72
ENSG00000188994,2,1274.6,909.8,8,180.7,55.4,-10.9,-12.9,0.91
ENSG00000146282,2,1237.1,846.1,8,129.9,53.3,-11.8,-9.4,0.22
ENSG00000135336,2,1157.0,999.7,7,121.6,47.1,-13.4,-14.2,0.44
ENSG00000135334,5,1158.0,824.6,7,162.6,44.9,-11.2,-11.5,0.78
ENSG00000083099,2,1271.1,959.3,6,181.1,53.2,-11.5,-12.3,0.59
ENSG00000112159,4,1114.6,874.7,6,137.9,57.0,-11.5,-9.0,0.31
ENSG00000118412,2,1203.1,878.4,5,188.8,43.7,-13.6,-8.7,0.5
ENSG00000014123,4,1184.0,801.5,7,194.0,45.2,-8.5,-10.7,0.5
ENSG00000123545,5,1231.7,880.0,5,140.6,56.7,-14.1,-10.8,0.18
ENSG00000146263,5,1132.9,977.5,5,195.1,50.1,-12.1,-14.3,0.33
ENSG00000132424,4,1258.7,929.5,8,171.5,46.6,-12.1,-11.9,0.69
ENSG00000112237,2,1164.2,859.5,6,174.4,48.9,-10.4,-8.3,0.19
ENSG00000112249,4,1110.2,950.0,6,147.2,51.2,-14.6,-8.0,0.3
ENSG00000187772,2,1276.1,903.5,6,154.7,41.0,-14.0,-15.4,0.03
ENSG00000132429,3,1252.2,856.8,10,189.8,43.5,-10.5,-8.6,0.19
ENSG00000057663,4,1133.2,847.3,8,175.1,45.7,-14.3,-12.1,0.6
ENSG00000025796,3,1299.7,999.7,9,152.0,44.2,-15.8,-9.8,0.29
ENSG00000112335,1,1109.9,907.8,5,140.2,42.3,-13.3,-11.4,0.85
ENSG00000183137,3,1173.3,931.1,9,126.8,41.1,-15.3,-8.9,0.9
ENSG00000135535,3,1137.5,845.9,8,141.7,51.8,-8.7,-14.5,0.2
ENSG00000168438,3,1139.6,887.6,6,182.1,43.9,-15.9,-9.9,0.39
ENSG00000123505,5,1100.9,978.4,6,168.1,45.3,-13.4,-14.9,0.52
ENSG00000155115,3,1124.0,818.9,8,177.4,50.0,-14.7,-12.8,0.26
ENSG00000197498,3,1276.8,942.4,5,183.8,48.4,-11.2,-9.0,0.02
ENSG00000009413,4,1110.8,956.1,5,153.4,57.0,-13.9,-14.9,0.49
ENSG00000196591,5,1164.2,989.6,6,182.3,50.9,-8.8,-12.3,0.36
ENSG00000111832,2,1119.9,821.3,10,171.7,40.4,-12.5,-10.5,0.67
ENSG00000047932,5,1184.5,891.7,9,196.6,51.9,-9.0,-12.8,0.01
ENSG00000153989,5,1279.5,934.7,7,195.2,40.4,-13.0,-9.5,0.55
ENSG00000111879,5,1276.9,819.8,7,167.1,48.2,-13.2,-8.5,0.12
ENSG00000111885,4,1126.4,888.6,8,141.8,44.4,-15.7,-9.0,0.42
ENSG00000111897,1,1116.9,955.2,5,167.7,42.4,-10.8,-11.1,0.58
ENSG00000111907,4,1216.4,891.1,6,152.5,56.9,-8.2,-14.7,0.47
ENSG00000111906,1,1122.4,907.5,7,180.0,41.5,-8.4,-9.4,0.78
ENSG00000066651,2,1128.0,882.1,6,167.5,56.1,-15.8,-8.5,0.54
ENSG00000203760,1,1248.9,893.0,6,134.6,48.8,-11.8,-10.0,0.67
ENSG00000093144,3,1211.3,878.5,10,177.8,43.9,-14.7,-11.1,0.58
ENSG00000146376,2,1248.6,888.8,5,154.3,41.4,-9.5,-14.2,0.21
ENSG00000079819,5,1104.8,926.9,7,144.8,53.9,-8.8,-14.5,0.41
ENSG00000112306,5,1277.3,812.9,6,184.5,55.2,-15.1,-15.8,0.95
ENSG00000028839,3,1231.5,859.1,6,136.9,50.4,-14.6,-14.1,0.01
ENSG00000112339,3,1280.0,813.8,6,195.6,41.6,-16.0,-14.8,0.27
ENSG00000118513,4,1126.1,854.4,9,145.9,51.7,-12.9,-15.7,0.46
ENSG00000029363,1,1179.7,892.2,10,157.2,47.3,-11.4,-13.2,0.16
ENSG00000051620,3,1144.8,884.9,6,174.4,44.4,-13.4,-13.9,0.65
ENSG00000146386,5,1225.9,856.4,8,165.6,55.2,-8.3,-13.2,0.78
ENSG00000164442,3,1230.2,926.0,6,189.6,51.6,-15.8,-13.0,0.81
ENSG00000009844,4,1199.4,927.9,7,179.6,56.4,-10.1,-14.3,0.71
ENSG00000001036,5,1183.3,901.9,6,155.0,51.1,-14.7,-12.2,0.02
ENSG00000112419,4,1291.2,971.4,7,123.5,40.9,-15.2,-13.2,0.43
ENSG00000135521,3,1299.9,881.3,10,143.6,57.5,-9.9,-15.7,0.06
ENSG00000169976,3,1114.3,964.3,5,179.3,40.0,-14.5,-8.5,0.99
ENSG00000146414,3,1291.1,889.0,9,193.4,49.5,-11.5,-15.4,0.2
ENSG00000164506,5,1173.0,988.7,10,141.2,42.2,-9.0,-12.7,0.18
ENSG00000131013,2,1164.2,915.8,5,173.2,48.4,-10.4,-14.9,0.17
ENSG00000120265,2,1102.0,956.6,6,171.5,44.9,-14.2,-15.4,0.09
ENSG00000120254,3,1165.4,847.8,7,134.5,41.8,-12.1,-15.5,0.1
ENSG00000112029,2,1181.0,869.2,6,149.7,41.6,-15.4,-11.0,0.48
ENSG00000112031,1,1265.3,803.8,9,149.2,52.7,-10.6,-13.1,0.04
ENSG00000049618,5,1106.7,981.5,10,127.5,42.5,-11.7,-15.3,0.48
ENSG00000130340,3,1190.8,983.1,5,139.7,53.0,-12.8,-8.7,0.59
ENSG00000272047,5,1227.8,936.8,5,126.3,45.6,-9.7,-9.5,0.72
ENSG00000146433,3,1114.9,806.9,9,162.5,48.3,-15.1,-14.8,0.17
ENSG00000146425,5,1263.2,806.1,10,122.2,54.3,-10.2,-9.8,0.36
ENSG00000092820,3,1126.3,988.1,10,163.5,58.0,-8.6,-9.7,0.65
ENSG00000112096,4,1233.5,944.1,5,144.7,47.2,-9.7,-12.2,0.94
ENSG00000146457,2,1166.8,994.4,9,133.1,43.5,-14.9,-8.5,0.59
ENSG00000120437,2,1263.4,938.7,6,182.8,43.2,-10.2,-13.4,0.69
ENSG00000120438,3,1190.6,950.1,8,169.7,46.6,-11.5,-10.4,0.11
ENSG00000112110,3,1101.1,870.3,8,150.6,42.3,-12.7,-13.4,0.98
ENSG00000197081,2,1120.6,963.9,10,167.1,59.1,-14.6,-9.6,0.86
ENSG00000085511,2,1160.8,869.1,5,199.4,50.1,-15.7,-9.2,0.75
ENSG00000112531,3,1243.0,956.6,10,149.6,58.0,-9.0,-8.2,0.31
ENSG00000198818,4,1185.6,833.1,7,160.2,58.3,-14.6,-14.6,0.19
ENSG00000060762,5,1121.4,807.6,8,140.8,52.5,-9.9,-14.5,0.99
ENSG00000130024,2,1280.1,963.4,5,133.7,54.5,-14.2,-12.4,0.76
ENSG00000008018,1,1242.6,911.1,8,156.5,42.5,-14.7,-11.4,0.8
ENSG00000071994,2,1214.5,849.5,5,182.4,43.8,-8.4,-14.5,0.59
ENSG00000146540,4,1270.8,883.6,6,132.5,51.2,-11.6,-9.7,0.35
ENSG00000157778,3,1165.4,869.7,9,190.4,46.7,-11.1,-9.7,0.87
ENSG00000002822,2,1164.1,995.9,7,164.7,40.7,-9.1,-9.1,0.85
ENSG00000122687,3,1283.4,968.4,7,176.4,59.3,-10.0,-11.3,0.19
ENSG00000106268,5,1111.0,906.3,9,181.1,56.3,-15.0,-9.0,0.78
ENSG00000106263,3,1153.0,979.4,6,190.2,43.8,-13.5,-15.3,0.42
ENSG00000157954,3,1186.1,982.5,6,169.4,47.3,-10.9,-15.4,0.58
ENSG00000075624,3,1167.5,998.1,5,172.2,57.1,-9.4,-10.3,0.04
ENSG00000075618,2,1209.2,866.9,8,131.0,43.5,-16.0,-12.8,0.46
ENSG00000011275,5,1104.9,848.2,9,188.8,48.0,-14.5,-15.6,0.75
ENSG00000106305,5,1134.3,847.6,10,159.1,58.7,-12.1,-9.0,0.14
ENSG00000086232,1,1216.6,938.4,5,182.9,45.8,-9.5,-11.2,0.86
ENSG00000136238,4,1248.0,811.6,6,178.5,53.9,-9.7,-13.4,0.32
ENSG00000136240,5,1208.9,826.3,5,131.8,46.4,-12.0,-15.4,0.98
ENSG00000136247,5,1150.0,893.0,7,160.4,57.6,-14.1,-14.9,0.23
ENSG00000106392,4,1141.6,984.8,9,178.0,55.6,-9.2,-8.7,0.44
ENSG00000106399,4,1203.5,892.0,5,120.5,43.7,-15.5,-8.9,0.33
ENSG00000189043,1,1206.1,802.3,8,173.7,51.0,-11.6,-12.1,0.03
ENSG00000106443,1,1293.4,910.8,5,162.4,55.6,-13.1,-11.3,0.61
ENSG00000122644,1,1222.5,883.2,7,145.7,56.6,-13.9,-8.8,0.68
ENSG00000136261,4,1167.7,831.4,8,163.5,52.5,-13.5,-14.4,0.98
ENSG00000106537,2,1211.5,836.4,5,121.0,54.6,-11.8,-15.3,0.84
ENSG00000105849,4,1205.9,984.3,8,182.9,45.5,-15.2,-14.7,0.2
ENSG00000196683,2,1124.1,961.4,5,180.6,48.3,-13.8,-9.7,0.2
ENSG00000136243,5,1256.8,852.0,8,134.5,55.2,-9.0,-10.3,0.54
ENSG00000156928,5,1126.6,829.8,6,121.9,45.5,-15.8,-13.4,0.29
ENSG00000136231,1,1189.2,990.8,10,178.8,48.9,-10.1,-12.1,0.64
ENSG00000164548,4,1156.7,802.2,8,126.4,59.2,-15.4,-15.5,0.95
ENSG00000105926,3,1289.1,922.6,9,157.3,43.9,-12.2,-10.4,0.32
ENSG00000172115,4,1161.3,888.0,5,160.5,45.8,-11.5,-10.1,0.01
ENSG00000122566,3,1146.9,890.1,6,168.5,49.3,-14.5,-12.3,0.88
ENSG00000122565,2,1278.8,964.5,5,198.2,55.9,-10.3,-11.3,0.98
ENSG00000106052,1,1171.9,805.5,7,135.4,41.0,-14.7,-10.8,0.2
ENSG00000106066,3,1209.4,851.8,5,178.8,52.2,-11.5,-11.5,0.14
ENSG00000006625,4,1191.2,883.7,6,146.6,51.4,-14.9,-15.8,0.44
ENSG00000106105,5,1136.2,967.5,6,194.0,49.0,-10.7,-11.6,0.85
ENSG00000106355,5,1223.8,922.6,6,169.9,58.7,-13.7,-10.6,0.84
ENSG00000122643,5,1295.9,956.3,9,149.2,53.8,-14.6,-15.1,0.04
ENSG00000122545,1,1194.4,897.3,7,146.2,40.8,-10.4,-9.2,0.05
ENSG00000011426,4,1259.6,898.2,7,176.4,42.7,-9.2,-13.1,0.27
ENSG00000006451,4,1267.2,913.9,8,156.8,42.6,-10.6,-15.3,0.67
ENSG00000065883,4,1205.1,919.2,5,135.5,49.0,-9.4,-12.3,0.47
ENSG00000168303,4,1222.1,876.6,5,159.7,54.9,-15.8,-12.4,0.66
ENSG00000106588,3,1105.9,925.8,8,141.8,54.4,-9.4,-14.3,0.45
ENSG00000106591,1,1220.9,966.0,6,136.5,56.7,-15.4,-11.9,0.54
ENSG00000106603,2,1258.0,871.1,9,129.5,55.7,-15.4,-8.1,0.66
ENSG00000062582,5,1163.5,806.7,7,183.7,48.8,-13.6,-14.3,0.04
ENSG00000106628,3,1299.2,894.4,10,130.8,58.1,-15.7,-15.6,0.56
ENSG00000136271,1,1289.8,853.1,7,195.6,45.4,-10.9,-9.2,0.19
ENSG00000158604,4,1116.9,963.2,5,142.5,56.7,-13.3,-9.8,1.0
ENSG00000196262,3,1232.9,807.4,7,148.7,59.8,-13.0,-9.0,0.89
ENSG00000105968,3,1145.0,888.7,6,136.0,57.7,-12.9,-11.2,0.29
ENSG00000146676,1,1169.5,899.2,7,124.1,48.1,-14.8,-9.3,0.1
ENSG00000232956,4,1153.2,809.0,5,177.3,55.3,-14.1,-15.0,0.1
ENSG00000136270,1,1188.4,808.5,7,142.8,53.6,-11.1,-12.1,0.35
ENSG00000132432,2,1115.6,926.7,6,160.5,53.3,-15.3,-11.4,0.37
ENSG00000146729,3,1245.0,979.0,7,173.5,44.4,-13.6,-13.2,0.96
ENSG00000239789,2,1161.7,868.4,10,142.5,53.7,-8.3,-14.2,0.77
ENSG00000146731,2,1255.6,844.4,7,133.3,41.5,-13.7,-15.7,0.68
ENSG00000129103,2,1177.8,959.4,7,192.1,47.5,-9.5,-12.8,0.2
ENSG00000106153,4,1266.2,829.6,8,152.7,47.8,-11.5,-8.6,0.65
ENSG00000196715,3,1228.2,956.4,7,134.7,57.6,-12.7,-10.8,0.2
ENSG00000169919,4,1255.6,839.3,9,169.6,46.4,-12.6,-16.0,0.31
ENSG00000241258,5,1104.1,985.0,6,145.8,51.1,-10.4,-11.7,0.25
ENSG00000106609,5,1259.6,976.0,7,136.2,53.6,-13.9,-13.9,0.38
ENSG00000126524,3,1129.6,991.9,10,125.9,40.4,-15.4,-14.9,0.44
ENSG00000196313,4,1256.5,845.2,5,132.4,52.9,-11.8,-10.6,0.6
ENSG00000130305,5,1156.5,848.3,5,124.6,52.1,-14.2,-10.7,0.72
ENSG00000009954,1,1264.9,985.4,7,142.7,53.9,-9.4,-11.6,0.71
ENSG00000071462,2,1134.5,867.6,8,127.2,46.7,-10.9,-12.8,0.98
ENSG00000106682,1,1244.5,832.2,5,178.8,43.6,-11.3,-15.2,0.47
ENSG00000049541,1,1291.4,873.5,9,190.7,40.9,-15.5,-8.8,0.97
ENSG00000263001,2,1234.3,946.5,7,185.7,41.6,-8.3,-12.3,0.47
ENSG00000274523,4,1299.6,838.8,6,175.0,59.6,-16.0,-14.0,0.21
ENSG00000272391,3,1196.2,999.6,10,141.0,40.9,-15.9,-13.9,0.39
ENSG00000146701,2,1271.4,872.1,7,184.7,44.4,-13.7,-10.0,0.81
ENSG00000106211,3,1149.8,872.5,10,120.7,49.0,-9.2,-13.3,0.81
ENSG00000170027,2,1123.1,892.7,7,165.4,56.5,-14.9,-9.6,0.77
ENSG00000127947,1,1218.1,953.1,7,195.3,57.9,-8.2,-15.6,0.64
ENSG00000187257,4,1235.8,903.4,10,166.4,52.3,-9.1,-13.0,0.82
ENSG00000006634,5,1185.6,885.9,7,168.3,53.9,-13.3,-9.6,0.45
ENSG00000075142,4,1180.4,808.0,5,183.4,53.4,-14.6,-14.3,0.4
ENSG00000127914,1,1192.0,921.5,10,199.1,46.4,-11.3,-8.3,0.72
ENSG00000001630,1,1232.6,882.3,9,174.7,58.1,-15.8,-12.0,0.67
ENSG00000001631,3,1169.1,997.0,8,154.4,55.8,-9.6,-13.7,0.83
ENSG00000157259,3,1224.3,948.0,8,182.8,54.2,-10.0,-11.7,0.51
ENSG00000234545,3,1120.2,931.4,8,196.7,59.8,-8.7,-9.0,0.28
ENSG00000105810,1,1138.3,850.1,10,159.6,41.9,-10.2,-14.6,0.93
ENSG00000127922,2,1233.2,855.9,6,123.1,49.9,-8.2,-9.5,0.22
ENSG00000196636,2,1245.3,845.7,10,131.9,50.6,-11.5,-15.3,0.12
ENSG00000164713,1,1258.5,884.8,8,174.2,49.7,-9.6,-11.0,0.1
ENSG00000241685,1,1137.3,820.5,6,147.1,46.3,-12.0,-14.0,0.56
ENSG00000130429,4,1192.3,936.1,7,158.1,47.9,-8.0,-14.1,0.1
ENSG00000106244,5,1296.7,932.1,8,180.9,48.7,-15.5,-8.7,0.82
ENSG00000106245,4,1230.1,905.5,10,174.8,40.1,-12.1,-11.6,0.19
ENSG00000241468,3,1213.3,833.4,7,164.8,59.1,-12.7,-8.6,0.52
ENSG00000197343,5,1189.5,817.2,7,197.2,50.5,-13.0,-15.7,0.52
ENSG00000106261,2,1114.4,838.5,9,158.7,43.0,-12.1,-9.3,0.86
ENSG00000168090,5,1136.4,871.5,8,193.6,42.8,-13.9,-14.6,0.8
ENSG00000166508,5,1252.2,956.7,9,127.9,45.4,-8.7,-8.1,0.63
ENSG00000188186,4,1161.3,917.5,6,139.2,45.4,-11.5,-11.8,0.4
ENSG00000172354,3,1214.9,832.0,9,182.8,53.2,-15.2,-12.5,0.79
ENSG00000172336,2,1187.6,980.0,8,120.4,49.9,-11.8,-13.4,0.63
ENSG00000087077,2,1166.5,873.8,5,170.9,47.6,-15.5,-15.6,0.43
ENSG00000087087,3,1225.2,976.1,7,133.3,54.0,-11.1,-12.2,0.64
ENSG00000106367,3,1245.4,817.2,9,124.6,42.7,-8.1,-10.8,0.71
ENSG00000106400,1,1128.7,937.0,6,184.5,50.8,-10.0,-11.8,0.19
ENSG00000214253,4,1251.7,948.3,10,160.0,42.0,-12.6,-10.7,0.52
ENSG00000257923,4,1186.8,814.8,8,181.9,53.3,-9.0,-15.4,0.95
ENSG00000005075,1,1104.3,842.4,6,167.7,43.8,-12.0,-9.3,0.88
ENSG00000285437,3,1213.4,817.6,9,158.0,57.9,-12.1,-13.8,0.0
ENSG00000170632,5,1171.3,875.9,8,121.5,47.9,-10.7,-13.8,0.97
ENSG00000105819,2,1264.6,893.5,8,186.8,54.1,-14.1,-12.4,0.73
ENSG00000105821,4,1126.5,913.9,7,169.6,59.6,-16.0,-14.9,0.43
ENSG00000161057,4,1202.9,898.3,6,166.8,53.6,-10.2,-8.7,0.37
ENSG00000189056,2,1267.4,919.2,10,197.2,40.5,-15.0,-10.9,0.6
ENSG00000005483,4,1127.9,854.1,7,162.0,45.6,-11.7,-8.5,0.6
ENSG00000135250,5,1188.4,820.3,6,185.3,48.7,-15.1,-15.2,0.86
ENSG00000091127,4,1156.1,868.3,10,121.9,44.5,-13.2,-8.9,0.95
ENSG00000008282,2,1195.3,834.0,8,154.0,50.4,-13.8,-8.7,0.55
ENSG00000105835,2,1286.2,925.8,5,156.1,46.8,-10.2,-8.3,0.95
ENSG00000005249,4,1227.8,899.8,8,173.6,53.3,-13.0,-9.1,0.86
ENSG00000075790,4,1141.4,849.9,9,150.1,45.8,-15.6,-15.3,0.87
ENSG00000091140,5,1299.6,824.2,6,161.0,45.9,-11.9,-13.3,0.51
ENSG00000006652,2,1187.7,859.9,7,147.7,47.5,-15.3,-8.2,0.68
ENSG00000214194,1,1221.4,918.2,6,123.6,59.2,-9.3,-8.8,0.81
ENSG00000198898,2,1218.8,893.5,10,126.2,40.4,-14.6,-10.3,0.94
ENSG00000128534,1,1274.8,935.0,10,147.5,41.7,-10.9,-13.3,0.61
ENSG00000071243,3,1142.4,937.8,9,174.2,55.3,-15.5,-13.0,0.58
ENSG00000106034,3,1173.9,852.5,6,133.8,42.5,-14.6,-12.3,0.53
ENSG00000128609,4,1130.7,849.9,5,189.9,58.4,-12.6,-15.2,0.2
ENSG00000048405,2,1104.4,989.0,5,149.5,56.5,-10.4,-15.5,1.0
ENSG00000004059,1,1285.8,861.7,8,183.2,43.6,-8.8,-13.1,0.98
ENSG00000197157,3,1105.4,853.6,5,180.2,44.4,-12.2,-11.2,0.96
ENSG00000106344,1,1197.4,816.4,10,142.1,56.1,-11.5,-13.3,0.07
ENSG00000165055,4,1180.3,891.7,7,170.7,40.8,-15.4,-12.0,0.87
ENSG00000128595,3,1297.4,840.7,9,189.3,46.9,-13.8,-12.9,0.53
ENSG00000128524,4,1182.5,858.1,6,125.3,49.8,-13.0,-12.8,0.89
ENSG00000064419,2,1298.4,934.3,7,151.6,59.8,-10.4,-10.3,0.98
ENSG00000091732,3,1277.6,831.5,6,166.9,40.2,-13.1,-11.9,0.41
ENSG00000128607,1,1111.4,957.2,6,137.4,58.4,-9.0,-13.1,0.47
ENSG00000128585,1,1121.6,970.6,9,152.7,50.0,-15.8,-8.5,0.79
ENSG00000106554,3,1253.3,920.7,9,187.7,52.7,-9.2,-12.9,0.92
ENSG00000122783,3,1195.2,930.7,9,153.1,43.1,-9.7,-14.7,0.7
ENSG00000080802,2,1231.4,804.2,9,126.4,50.8,-14.1,-8.5,0.12
ENSG00000155561,2,1232.9,875.7,8,143.5,58.2,-15.7,-8.4,0.93
ENSG00000243317,2,1149.2,973.5,8,173.4,46.2,-8.2,-13.7,0.98
ENSG00000105887,3,1154.0,821.3,10,147.6,40.2,-12.5,-12.2,0.74
ENSG00000122779,3,1220.2,883.5,9,158.2,46.9,-14.0,-8.2,0.81
ENSG00000105939,5,1145.2,845.2,6,146.9,52.1,-14.0,-10.8,0.45
ENSG00000157741,2,1162.5,844.0,5,154.6,54.6,-13.0,-11.6,0.71
ENSG00000146963,4,1211.9,830.9,7,157.5,52.4,-10.1,-16.0,0.33
ENSG00000064393,2,1211.7,908.7,7,180.7,55.2,-9.8,-10.5,0.75
ENSG00000133606,1,1175.4,846.0,6,131.9,58.3,-15.9,-11.2,0.48
ENSG00000090266,1,1268.8,880.4,5,138.2,47.7,-9.7,-11.6,0.95
ENSG00000157764,2,1226.7,955.2,8,196.4,50.9,-15.4,-14.3,0.81
ENSG00000090263,1,1200.9,933.0,7,129.8,54.7,-15.1,-9.1,0.0
ENSG00000106028,1,1203.6,997.3,8,181.3,41.8,-15.1,-10.7,0.14
ENSG00000197448,5,1123.8,955.2,8,179.4,54.2,-8.1,-15.6,0.68
ENSG00000198420,4,1296.4,891.8,8,181.7,57.0,-9.5,-12.8,0.38
ENSG00000055130,5,1189.4,809.9,6,186.3,58.0,-8.9,-15.2,0.57
